Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Purchase,Month Number
0,0,3,62.75,24,680.2559524,1.54%,3.85%,72.06822266,0,Nov,1,1,8,10,Returning_Visitor,FALSE,FALSE,0,11
1,4,0,0,8,492.25,0.00%,4.44%,0,0,Dec,2,2,1,2,New_Visitor,FALSE,FALSE,0,12
0,0,0,0,27,799.375,0.74%,2.76%,0,0,Dec,3,2,2,1,Returning_Visitor,TRUE,FALSE,0,12
1,140.5,0,0,19,1475.166667,2.04%,4.33%,16.9796231,0,Nov,3,2,2,10,Returning_Visitor,FALSE,FALSE,0,11
1,31.5,0,0,3,32.83333333,0.00%,5.00%,0,0,Dec,2,2,9,2,New_Visitor,TRUE,FALSE,0,12
0,0,2,82,134,4772.919574,0.34%,1.68%,5.667450916,0,Nov,1,2,1,2,Returning_Visitor,FALSE,TRUE,1,11
8,105,1,24.5,70,5778.966667,0.59%,2.35%,0,0,Nov,2,2,1,8,Returning_Visitor,TRUE,FALSE,0,11
0,0,0,0,2,20,0.00%,10.00%,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE,0,12
1,139.5,0,0,18,816.8333333,0.00%,0.53%,0,0,Nov,2,2,3,2,New_Visitor,FALSE,FALSE,0,11
4,59.5,2,662,31,1586.154762,1.67%,3.73%,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE,0,11
4,208.8888889,4,134,37,1335.809127,2.42%,3.85%,6.062330164,0,Dec,1,1,6,1,Returning_Visitor,FALSE,FALSE,0,12
0,0,0,0,24,743.75,0.00%,1.67%,0,0,Dec,2,2,2,2,New_Visitor,TRUE,FALSE,0,12
0,0,1,17.75,65,6203.690476,0.74%,2.73%,0,0,Dec,2,1,1,2,Returning_Visitor,FALSE,FALSE,0,12
2,41.5,1,57.5,19,2689.625,0.00%,2.42%,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE,FALSE,0,12
4,63.75,0,0,13,774.7288136,0.00%,1.22%,0,0,Nov,2,2,6,2,Returning_Visitor,FALSE,TRUE,1,11
2,9,1,0,106,6617.791228,0.90%,2.64%,1.777492546,0,Nov,3,2,1,1,Returning_Visitor,TRUE,TRUE,1,11
0,0,2,65.5,4,71.5,0.00%,3.33%,0,0,Nov,2,2,1,11,Returning_Visitor,TRUE,FALSE,0,11
2,67.5,0,0,7,393.5,0.00%,2.50%,0,0,Dec,2,2,1,2,New_Visitor,FALSE,FALSE,0,12
4,37.5,2,82,4,96.625,0.00%,1.75%,0,0,Nov,2,2,9,2,New_Visitor,FALSE,FALSE,0,11
0,0,0,0,3,0,20.00%,20.00%,0,0,Nov,3,2,4,3,Returning_Visitor,TRUE,FALSE,0,11
9,181.275,2,65,120,3283.715359,0.47%,2.45%,2.442153455,0,Nov,1,2,1,2,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,5,62.75,0.00%,4.00%,0,0,Dec,2,2,6,2,Returning_Visitor,TRUE,FALSE,0,12
6,149.7619048,3,267.25,120,3934.201024,0.25%,2.36%,8.788976395,0,Nov,2,2,4,2,Returning_Visitor,TRUE,FALSE,0,11
2,104,1,136.5,12,977.5333333,0.00%,1.54%,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE,0,12
0,0,0,0,41,4373.847619,0.23%,3.38%,0,0,Dec,2,5,1,3,Returning_Visitor,TRUE,FALSE,0,12
0,0,0,0,7,162.25,7.14%,9.05%,0,0,Dec,2,2,3,3,Returning_Visitor,FALSE,FALSE,0,12
0,0,0,0,1,0,20.00%,20.00%,0,0,Nov,3,2,4,1,Other,FALSE,FALSE,0,11
0,0,0,0,35,584.3083333,0.00%,0.86%,0,0,Dec,3,2,3,1,Returning_Visitor,FALSE,FALSE,0,12
0,0,0,0,18,559,4.71%,9.80%,0,0,Nov,1,1,4,1,Returning_Visitor,TRUE,FALSE,0,11
0,0,0,0,10,305,0.00%,2.00%,0,0,Nov,2,2,1,8,Returning_Visitor,FALSE,FALSE,0,11
1,27.5,0,0,20,922.7083333,0.00%,0.95%,103.1402899,0,Dec,2,2,6,2,New_Visitor,FALSE,TRUE,1,12
0,0,0,0,6,97.5,0.00%,1.67%,0,0,Dec,1,1,3,2,Returning_Visitor,FALSE,FALSE,0,12
1,88,0,0,22,516.8333333,0.00%,1.67%,0,0,Dec,1,1,3,8,Returning_Visitor,FALSE,FALSE,0,12
2,29.75,0,0,33,689.202381,0.10%,2.70%,0,0,Dec,2,2,2,2,Returning_Visitor,FALSE,FALSE,0,12
9,497.1666667,0,0,20,1170.166667,1.21%,2.35%,0,0,Nov,3,2,3,2,Returning_Visitor,FALSE,FALSE,0,11
7,135.2,5,430.3333333,68,3974.534501,1.35%,1.90%,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE,FALSE,0,11
1,27.5,3,17,1,10,0.00%,4.00%,0,0,Nov,1,1,1,8,New_Visitor,FALSE,TRUE,1,11
0,0,1,14,19,1666.75,0.00%,2.11%,0,0,Nov,8,13,9,20,Other,FALSE,FALSE,0,11
17,311.25,4,428.547619,139,3891.214286,0.20%,1.12%,86.79082569,0,Dec,2,2,1,6,Returning_Visitor,FALSE,FALSE,0,12
4,93.75,0,0,70,2161.388889,0.88%,1.75%,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE,1,11
1,43.5,0,0,79,2006.834416,0.25%,0.64%,0,0,Nov,3,3,1,3,Returning_Visitor,TRUE,FALSE,0,11
0,0,1,29.5,7,103.5208333,0.00%,0.28%,0,0,Nov,3,2,8,1,Returning_Visitor,TRUE,FALSE,0,11
0,0,0,0,6,123.75,0.00%,1.11%,0,0,Dec,2,2,7,6,Returning_Visitor,FALSE,FALSE,0,12
4,140.475,1,0,48,1252.561414,1.40%,2.47%,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,FALSE,0,11
0,0,0,0,4,478.0333333,5.00%,4.76%,0,0,Nov,1,1,3,2,Returning_Visitor,TRUE,FALSE,0,11
0,0,0,0,2,22,0.00%,10.00%,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE,0,12
5,140.8,4,254.75,61,1740.052778,0.72%,2.38%,14.62413644,0,Nov,2,2,2,2,Returning_Visitor,TRUE,FALSE,0,11
8,162.5,0,0,9,156.5,1.82%,2.73%,0,0,Dec,4,1,4,8,New_Visitor,FALSE,FALSE,0,12
0,0,0,0,1,0,20.00%,20.00%,0,0,Nov,2,4,3,3,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,10,242.0833333,0.00%,4.67%,0,0,Nov,2,4,7,6,Returning_Visitor,TRUE,FALSE,0,11
5,200.5,2,390,32,904.5666667,0.90%,2.54%,0,0,Dec,1,2,1,2,Returning_Visitor,TRUE,FALSE,0,12
3,179,0,0,15,432.75,0.00%,1.11%,0,0,Dec,2,2,1,2,New_Visitor,FALSE,FALSE,0,12
8,52.5,0,0,33,2714.958333,0.00%,2.00%,18.16617631,0,Dec,2,2,7,1,Returning_Visitor,FALSE,FALSE,0,12
3,72,0,0,12,871.5,1.54%,3.08%,0,0,Nov,2,2,9,3,Returning_Visitor,FALSE,FALSE,0,11
0,0,2,27,40,735.5151515,0.00%,1.55%,0,0,Dec,3,2,3,2,Returning_Visitor,FALSE,FALSE,0,12
3,68.28571429,0,0,26,741.0555556,1.43%,3.97%,13.24667166,0,Nov,3,2,4,10,Returning_Visitor,FALSE,TRUE,1,11
2,58.25,3,47.75,24,833.1666667,2.86%,5.34%,0,0,Dec,3,2,1,1,Returning_Visitor,FALSE,FALSE,0,12
0,0,0,0,2,87,0.00%,3.33%,0,0,Nov,3,2,4,11,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,3,136.5,0.00%,6.67%,0,0,Dec,1,1,4,3,Other,FALSE,FALSE,0,12
0,0,0,0,17,212.25,0.00%,2.35%,0,0,Dec,2,2,1,20,Returning_Visitor,FALSE,FALSE,0,12
2,47.5,0,0,50,1870.791667,0.26%,2.40%,0,0,Dec,2,2,6,1,Returning_Visitor,FALSE,FALSE,0,12
1,3,0,0,10,577.1666667,0.00%,2.22%,0,0,Dec,1,1,3,1,Returning_Visitor,FALSE,FALSE,0,12
7,51.5,0,0,59,1954.754167,0.00%,0.32%,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE,0,12
4,36,0,0,23,2359.375,0.00%,1.07%,58.20233822,0,Dec,4,2,1,1,New_Visitor,FALSE,TRUE,1,12
7,109.0416667,0,0,35,1136.083333,0.00%,1.32%,46.21605051,0,Nov,3,2,3,3,Returning_Visitor,FALSE,TRUE,1,11
0,0,0,0,25,686.5,1.60%,3.20%,0,0,Dec,2,2,7,1,Returning_Visitor,TRUE,FALSE,0,12
6,184.2727273,0,0,32,1427.689394,1.08%,1.97%,13.49031898,0,Nov,2,2,1,13,Returning_Visitor,FALSE,TRUE,1,11
21,1079.184314,4,176.5,67,2162.840879,0.74%,1.83%,0.548811351,0,Nov,3,2,1,11,Returning_Visitor,TRUE,FALSE,0,11
0,0,2,174,105,5254.158333,0.19%,1.76%,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE,0,11
2,154.5,0,0,7,108.4166667,0.00%,4.44%,0,0,Nov,1,5,9,2,New_Visitor,FALSE,FALSE,0,11
11,570.25,0,0,39,1728.25,0.67%,1.98%,22.42576795,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE,1,11
0,0,0,0,4,156.5,0.00%,5.00%,0,0,Dec,1,8,1,6,New_Visitor,FALSE,FALSE,0,12
9,116.5416667,4,208.6666667,57,1813.250382,0.30%,1.19%,30.60955642,0,Nov,1,2,1,2,Returning_Visitor,FALSE,TRUE,1,11
1,21,0,0,31,1998.25,1.01%,3.74%,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE,0,11
0,0,0,0,9,396.1666667,0.00%,2.22%,0,0,Nov,3,2,8,13,Other,FALSE,FALSE,0,11
0,0,0,0,16,576.3,1.67%,1.15%,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,33,1035.083333,1.21%,3.23%,0,0,Nov,2,10,1,3,Returning_Visitor,FALSE,FALSE,0,11
6,81.54166667,0,0,23,808.0416667,0.08%,4.42%,0,0,Dec,2,2,7,8,Returning_Visitor,TRUE,FALSE,0,12
1,63.5,0,0,10,552.3333333,0.00%,1.64%,0,0,Dec,1,1,4,10,Returning_Visitor,FALSE,FALSE,0,12
0,0,0,0,18,491.75,0.00%,2.78%,0,0,Dec,2,2,6,11,New_Visitor,FALSE,FALSE,0,12
0,0,0,0,23,901.2666667,0.00%,1.74%,0,0,Dec,1,1,1,2,New_Visitor,TRUE,FALSE,0,12
0,0,0,0,10,158.75,0.00%,2.00%,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,58,1599.5,0.00%,0.71%,0,0,Nov,4,2,1,3,Returning_Visitor,FALSE,FALSE,0,11
1,7,0,0,5,78.5,0.00%,2.86%,0,0,Dec,2,2,7,1,Returning_Visitor,FALSE,FALSE,0,12
1,13,4,37.5,32,675.6666667,0.57%,2.86%,0,0,Dec,2,4,1,10,Returning_Visitor,FALSE,FALSE,0,12
0,0,0,0,108,4590.431277,0.56%,2.28%,0,0,Nov,2,2,2,1,Returning_Visitor,FALSE,FALSE,0,11
1,55.5,0,0,8,158.25,0.00%,2.22%,0,0,Nov,2,2,3,10,Returning_Visitor,FALSE,FALSE,0,11
2,53.5,0,0,13,287.3333333,0.00%,1.33%,0,0,Nov,2,2,1,6,New_Visitor,TRUE,FALSE,0,11
0,0,0,0,6,253.5833333,5.00%,5.67%,0,0,Dec,3,3,1,3,Returning_Visitor,FALSE,FALSE,0,12
0,0,0,0,49,1768.980303,0.00%,0.42%,9.0847678,0,Nov,3,2,4,11,Returning_Visitor,TRUE,TRUE,1,11
4,119.3333333,0,0,174,5602.593506,0.00%,0.91%,0,0,Dec,2,2,4,1,Returning_Visitor,FALSE,FALSE,0,12
1,13.83333333,1,0,200,8336.039583,0.42%,1.76%,3.730318306,0,Nov,2,5,4,1,Returning_Visitor,FALSE,TRUE,1,11
4,302,0,0,29,675.375,0.00%,0.13%,0,0,Dec,2,2,1,6,Returning_Visitor,TRUE,FALSE,0,12
1,0,0,0,56,2627.756494,2.11%,2.50%,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,TRUE,1,11
0,0,0,0,14,244.75,0.00%,1.43%,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE,FALSE,0,12
10,790.9,0,0,54,2702.390385,0.31%,1.85%,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE,1,11
3,52.75,0,0,31,3069.077778,0.65%,2.05%,5.793026792,0,Nov,1,1,3,2,Returning_Visitor,FALSE,TRUE,1,11
0,0,0,0,1,0,20.00%,20.00%,0,0,Nov,2,4,1,3,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,1,0,20.00%,20.00%,0,0,Dec,1,1,2,3,Returning_Visitor,FALSE,FALSE,0,12
2,36.5,0,0,47,1073.31002,0.48%,2.97%,0,0,Nov,1,1,1,3,Returning_Visitor,TRUE,FALSE,0,11
8,125.6309524,6,75,312,13379.36658,0.28%,1.50%,8.055833998,0,Dec,2,2,4,2,Returning_Visitor,FALSE,FALSE,0,12
2,105.75,0,0,19,1124.888889,1.05%,2.82%,0,0,Nov,3,2,9,2,Returning_Visitor,TRUE,FALSE,0,11
0,0,2,26.5,149,6001.171475,0.40%,2.20%,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE,1,11
1,56.5,1,41.5,87,2504.870761,1.96%,3.64%,0,0,Nov,1,2,1,11,Returning_Visitor,TRUE,FALSE,0,11
1,8,3,181.25,124,4722.568651,1.59%,2.24%,24.28901413,0,Nov,1,1,1,3,Returning_Visitor,FALSE,TRUE,1,11
3,63,2,204.25,20,457.25,0.91%,1.36%,0,0,Dec,3,2,7,2,New_Visitor,FALSE,TRUE,1,12
1,54,0,0,23,816.7761905,0.00%,1.23%,0,0,Dec,2,2,5,10,Returning_Visitor,FALSE,FALSE,0,12
0,0,0,0,108,3279.238428,1.20%,3.07%,0,0,Nov,2,2,7,1,Returning_Visitor,FALSE,FALSE,0,11
16,305,0,0,147,4123.956674,0.38%,1.05%,0,0,Nov,2,2,1,8,Returning_Visitor,FALSE,TRUE,1,11
1,0,0,0,60,1995.416667,0.00%,0.34%,61.58171224,0,Nov,2,4,1,7,New_Visitor,FALSE,TRUE,1,11
0,0,0,0,24,1242,2.17%,6.23%,0,0,Nov,2,2,7,1,Returning_Visitor,FALSE,FALSE,0,11
3,54.5,0,0,67,2891.744571,1.32%,2.39%,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE,FALSE,0,11
4,934.5,1,92,18,937.7166667,0.00%,0.56%,0,0,Dec,1,1,6,2,New_Visitor,FALSE,FALSE,0,12
1,4,0,0,39,983.1388889,1.54%,1.76%,0,0,Nov,3,2,6,3,Returning_Visitor,FALSE,FALSE,0,11
0,0,2,1368,26,650.8083333,0.00%,1.43%,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE,1,11
1,65.5,0,0,2,99,3.33%,6.67%,0,0,Nov,4,2,1,8,New_Visitor,TRUE,FALSE,0,11
5,142.75,0,0,76,1523.57803,1.30%,2.11%,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,15,729,0.00%,3.33%,0,0,Nov,3,2,1,8,New_Visitor,TRUE,FALSE,0,11
9,241.8416667,0,0,25,673.0333333,0.22%,0.52%,27.97341787,0,Nov,1,1,3,2,New_Visitor,FALSE,FALSE,0,11
0,0,2,21,17,190.7083333,2.22%,3.93%,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE,FALSE,0,11
1,34.5,0,0,10,277.0357143,0.00%,0.28%,0,0,Dec,1,1,8,8,New_Visitor,TRUE,FALSE,0,12
5,61.0125,0,0,51,1141.066667,0.36%,1.11%,0,0,Dec,2,2,6,2,New_Visitor,FALSE,FALSE,0,12
0,0,0,0,15,1506.916667,0.44%,3.30%,0,0,Nov,1,8,2,11,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,39,1346.966667,0.00%,0.51%,67.02771302,0,Dec,1,1,4,2,New_Visitor,FALSE,TRUE,1,12
0,0,0,0,4,60.5,10.00%,15.00%,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,FALSE,0,11
2,51.5,2,99.5,15,771.875,1.00%,2.67%,15.39534668,0,Dec,2,2,3,2,Returning_Visitor,FALSE,FALSE,0,12
9,178.5,0,0,10,558,1.18%,2.35%,0,0,Nov,2,5,1,11,Returning_Visitor,FALSE,FALSE,0,11
12,152.75,1,0,219,7044.064508,0.33%,1.57%,11.65798375,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE,1,11
1,8,0,0,34,709.3333333,0.00%,1.48%,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE,0,11
10,770.7388889,2,138.6666667,35,726.0388889,0.00%,0.54%,10.82357287,0,Nov,2,2,7,2,Returning_Visitor,FALSE,TRUE,1,11
7,172.375,2,52.5,226,12900.7676,0.44%,1.80%,44.69642794,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE,1,11
0,0,4,82.5,22,1087.986111,0.77%,2.02%,0,0,Nov,3,2,3,2,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,11,188.4583333,0.00%,0.91%,0,0,Nov,1,1,1,8,New_Visitor,FALSE,FALSE,0,11
0,0,0,0,79,4218.916667,1.28%,2.88%,0,0,Dec,2,4,7,1,Returning_Visitor,FALSE,FALSE,0,12
5,316.5,4,185.5,144,5757.853961,0.30%,1.40%,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE,0,11
6,315.1666667,1,85,10,402.8055556,1.43%,1.43%,0,0,Dec,3,2,2,2,New_Visitor,FALSE,TRUE,1,12
0,0,0,0,32,2787.75,0.63%,0.31%,0,0,Nov,1,1,1,2,New_Visitor,FALSE,FALSE,0,11
2,40.5,0,0,133,4815.701606,0.37%,1.17%,8.969447973,0,Nov,2,2,3,1,Returning_Visitor,FALSE,TRUE,1,11
0,0,0,0,91,4766.021032,0.00%,0.92%,0,0,Dec,2,2,1,2,New_Visitor,FALSE,FALSE,0,12
0,0,1,59.5,37,925.6666667,0.00%,0.79%,0,0,Nov,3,2,4,2,Returning_Visitor,TRUE,FALSE,0,11
17,856.8333333,0,0,78,4716.572619,1.15%,2.62%,0,0,Dec,3,2,1,1,Returning_Visitor,TRUE,FALSE,0,12
0,0,0,0,2,15,0.00%,10.00%,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,5,184,0.00%,4.00%,0,0,Nov,4,1,4,2,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,20,1245.57619,0.00%,0.53%,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE,0,11
11,504.2833333,1,0,58,2451.058466,1.24%,2.28%,0,0,Dec,3,2,1,1,Returning_Visitor,FALSE,FALSE,0,12
0,0,0,0,12,292.875,0.00%,2.83%,0,0,Nov,4,2,3,2,Returning_Visitor,TRUE,FALSE,0,11
0,0,0,0,37,2296.25,0.00%,1.49%,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE,FALSE,0,11
4,59.2,0,0,5,38.35833333,0.00%,4.39%,0,0,Dec,3,2,8,2,Returning_Visitor,FALSE,FALSE,0,12
0,0,0,0,21,476.8666667,0.95%,3.41%,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,FALSE,0,11
0,0,0,0,11,435.3333333,6.36%,10.42%,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,13,597.625,0.77%,3.46%,0,0,Nov,3,2,1,8,Returning_Visitor,FALSE,TRUE,1,11
1,120.5,0,0,75,1677.805952,0.66%,2.31%,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE,0,12
2,170,1,22,39,1177.291667,0.26%,1.97%,0,0,Nov,2,5,7,2,Returning_Visitor,FALSE,FALSE,0,11
9,387.75,0,0,64,980.5021994,0.09%,1.28%,9.581561053,0,Nov,3,2,3,1,Returning_Visitor,FALSE,TRUE,1,11
2,44.5,0,0,35,1330.666667,0.59%,1.47%,0,0,Nov,2,2,6,3,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,24,1050.5,2.27%,6.21%,0,0,Dec,2,10,4,1,Returning_Visitor,FALSE,FALSE,0,12
4,101.3333333,7,693.5,171,9119.885413,0.44%,2.16%,0.686565227,0,Dec,2,2,3,10,Returning_Visitor,FALSE,FALSE,0,12
4,55,0,0,2,13,0.00%,2.86%,0,0,Dec,2,10,4,2,New_Visitor,FALSE,TRUE,1,12
0,0,0,0,48,1053.952381,0.54%,0.98%,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE,0,11
4,192.5714286,8,1193.125,146,8150.556716,0.13%,1.13%,1.842913617,0,Nov,2,4,4,2,Returning_Visitor,TRUE,FALSE,0,11
0,0,0,0,40,1385.666667,0.50%,2.25%,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE,0,11
5,39,0,0,13,137,0.00%,1.18%,0,0,Nov,2,4,3,2,New_Visitor,FALSE,TRUE,1,11
0,0,0,0,7,88,8.57%,14.29%,0,0,Nov,2,4,3,1,Returning_Visitor,FALSE,FALSE,0,11
1,3,0,0,11,1046.666667,0.56%,2.50%,0,0,Nov,3,2,1,10,Returning_Visitor,TRUE,FALSE,0,11
1,10,0,0,27,548.2833333,0.37%,2.53%,0,0,Dec,2,4,9,2,Returning_Visitor,FALSE,FALSE,0,12
0,0,0,0,20,526.5,2.00%,3.50%,0,0,Nov,3,2,2,13,Returning_Visitor,FALSE,FALSE,0,11
6,190.9231928,0,0,7,603.2565261,2.19%,3.40%,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,4,67.75,0.00%,5.00%,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,17,559.75,1.18%,1.96%,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE,FALSE,0,11
1,30.5,0,0,324,14213.63652,0.21%,1.01%,4.485584737,0,Nov,2,2,9,1,Returning_Visitor,TRUE,TRUE,1,11
0,0,0,0,2,8,15.00%,15.00%,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE,0,11
0,0,1,0,44,2807.164836,2.50%,2.74%,0,0,Nov,1,1,4,2,Returning_Visitor,FALSE,TRUE,1,11
3,86.5,0,0,30,2623.916667,0.67%,0.76%,23.00194502,0,Dec,2,5,1,2,New_Visitor,TRUE,TRUE,1,12
0,0,0,0,85,2112.101515,0.35%,1.42%,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,2,34.5,0.00%,10.00%,0,0,Nov,2,2,3,3,Returning_Visitor,TRUE,FALSE,0,11
5,526.85,4,143.25,266,9770.812093,0.73%,2.47%,0.245152903,0,Nov,2,4,4,2,Returning_Visitor,TRUE,FALSE,0,11
12,209.375,0,0,43,2754.117424,0.47%,3.39%,13.68108942,0,Dec,3,2,3,2,Returning_Visitor,FALSE,FALSE,0,12
0,0,0,0,45,1682.25,2.67%,5.78%,0,0,Nov,2,2,4,1,Returning_Visitor,FALSE,FALSE,0,11
5,64.9,0,0,21,1922.15,0.00%,0.93%,60.62885042,0,Nov,3,2,1,2,New_Visitor,FALSE,TRUE,1,11
0,0,0,0,17,1293.083333,0.00%,1.33%,0,0,Dec,2,5,7,2,New_Visitor,FALSE,FALSE,0,12
0,0,0,0,3,34,0.00%,6.67%,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE,FALSE,0,12
0,0,0,0,1,0,20.00%,20.00%,0,0,Dec,2,5,1,1,Returning_Visitor,FALSE,FALSE,0,12
3,238.05,5,1488,104,3275.87381,0.30%,1.08%,1.560184165,0,Nov,1,1,3,10,Returning_Visitor,FALSE,TRUE,1,11
0,0,0,0,38,935,0.00%,0.78%,0,0,Nov,2,2,3,11,New_Visitor,FALSE,FALSE,0,11
0,0,0,0,14,208.9,0.00%,1.43%,0,0,Nov,1,8,4,11,Returning_Visitor,TRUE,FALSE,0,11
1,79,2,255,137,2668.725046,0.21%,2.09%,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE,0,11
2,55.5,0,0,2,26,0.00%,6.00%,0,0,Dec,1,2,9,3,Returning_Visitor,TRUE,TRUE,1,12
4,73.33333333,1,0,52,1543.75,0.42%,2.36%,0,0,Nov,2,2,9,13,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,11,352.5,0.00%,3.00%,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE,0,12
2,56.5,0,0,12,544.8333333,0.00%,0.71%,31.38886179,0,Dec,1,2,1,2,Other,TRUE,FALSE,0,12
7,102.5,0,0,9,64.75,0.00%,2.73%,0,0,Nov,2,2,5,2,New_Visitor,FALSE,FALSE,0,11
0,0,0,0,21,289.5,0.95%,3.81%,0,0,Dec,2,2,6,10,Returning_Visitor,FALSE,FALSE,0,12
0,0,0,0,1,0,20.00%,20.00%,0,0,Nov,2,2,7,8,New_Visitor,FALSE,FALSE,0,11
0,0,0,0,6,285.5,0.00%,4.00%,18.1695357,0,Nov,1,1,1,8,New_Visitor,FALSE,TRUE,1,11
2,49.5,0,0,260,8555.765985,0.54%,1.73%,0,0,Nov,1,2,1,2,Returning_Visitor,FALSE,TRUE,1,11
0,0,0,0,4,76.75,0.00%,1.67%,0,0,Nov,1,1,8,2,New_Visitor,FALSE,TRUE,1,11
0,0,2,84.5,42,2762.408333,0.45%,2.52%,0,0,Nov,2,2,1,2,New_Visitor,FALSE,FALSE,0,11
5,199.125,0,0,9,430.6071429,0.00%,0.83%,0,0,Nov,3,2,1,11,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,10,851.1666667,0.00%,2.22%,0,0,Dec,2,2,2,1,Returning_Visitor,FALSE,FALSE,0,12
0,0,0,0,11,205.7,0.00%,2.22%,18.85086521,0,Dec,1,1,1,8,New_Visitor,FALSE,TRUE,1,12
0,0,0,0,16,1092.333333,2.50%,6.67%,0,0,Dec,2,2,5,1,Returning_Visitor,FALSE,FALSE,0,12
1,21,3,19,39,754.3194444,0.47%,3.61%,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,68,1806.166667,0.44%,2.79%,0,0,Nov,2,2,2,13,Returning_Visitor,TRUE,FALSE,0,11
0,0,0,0,25,674.9583333,0.00%,1.67%,0,0,Nov,2,2,4,8,Returning_Visitor,FALSE,FALSE,0,11
6,446.2380952,3,94,23,866.7071429,0.71%,2.05%,6.786958937,0,Nov,3,2,1,2,Returning_Visitor,TRUE,FALSE,0,11
0,0,0,0,7,72.25,11.43%,14.29%,0,0,Dec,1,1,4,3,Returning_Visitor,TRUE,FALSE,0,12
0,0,0,0,13,737.1666667,3.85%,8.46%,0,0,Nov,3,2,3,13,Returning_Visitor,FALSE,FALSE,0,11
2,13,0,0,19,637.4285714,0.95%,4.29%,13.1307834,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,35,586.375,1.83%,5.37%,0,0,Nov,2,4,1,3,Returning_Visitor,FALSE,FALSE,0,11
5,123,1,12.25,26,934.15,1.48%,3.46%,0,0,Dec,1,1,3,3,Returning_Visitor,FALSE,FALSE,0,12
2,167.8888889,2,825.5,117,5256.472341,0.40%,1.46%,3.187495058,0,Nov,3,2,5,8,Returning_Visitor,FALSE,TRUE,1,11
